id,asking_price,body_corp,internal_m2,balcony_m2,beds,suburb,livability,condition,has_cladding,travel_time_mins,sold_date,has_parking,has_storage,has_solar,north_facing,near_shops,outdoor_space,label
8908,655000,2345,103,4.8,2,Brunswick,12,good,False,9,,False,True,False,False,False,True,0
661,718000,2329,117,11.7,3,Richmond,16,good,False,5,,False,True,False,True,False,True,0
11472,662000,2436,84,7.6,2,St Kilda,20,new,False,16,,True,False,False,False,False,,0
8745,822000,1934,118,8.2,3,Melbourne CBD,15,good,False,5,,True,True,,True,True,False,0
1119,397000,2584,68,9.4,1,Sunbury,9,new,False,52,,True,True,False,,True,,0
1288,676000,3703,99,5.4,2,Brunswick,12,good,False,15,,False,True,,False,True,True,0
16258,638000,1942,93,5.9,2,Brunswick,12,needs TLC,False,18,,True,True,,False,True,False,0
12099,478000,393,118,13.4,3,Geelong,11,good,False,61,,True,True,False,False,False,True,0
7359,548000,1503,75,0.7,1,Richmond,16,good,False,5,,True,False,False,False,True,True,0
2317,692000,2216,120,13.0,3,St Kilda,20,new,False,24,,True,,True,False,True,False,0
1418,643000,2399,81,15.2,2,Footscray,10,needs TLC,False,18,,True,False,False,False,True,False,0
16903,635000,2154,92,10.9,2,Box Hill,14,new,False,9,,False,True,False,False,True,True,0
8,845000,281,138,10.2,4,Box Hill,14,needs TLC,False,5,,True,True,True,,True,False,0
10928,650000,2631,83,9.0,2,Carlton,18,good,False,9,,True,,False,True,True,True,0
995,616000,2532,90,12.7,1,Melbourne CBD,15,good,False,18,,True,True,False,False,False,True,0
13090,804000,2027,107,7.2,3,Melbourne CBD,15,new,True,16,,True,True,False,False,True,False,0
4293,480000,2426,52,5.3,1,Footscray,10,good,False,8,,True,False,False,False,True,False,1
15192,586000,3186,115,3.2,2,Footscray,10,good,False,5,,True,True,False,,False,False,0
9237,653000,2418,99,7.8,2,St Kilda,20,good,False,7,,False,True,False,False,,True,0
2410,563000,3002,103,7.5,2,Werribee,8,good,False,17,,True,False,True,True,True,True,0
297,665000,2392,90,5.6,2,Brunswick,12,new,False,13,,True,False,False,False,False,True,0
1865,634000,3678,78,8.2,2,Richmond,16,good,False,20,,False,False,,False,False,True,0
17868,641000,2881,105,9.6,2,Footscray,10,good,False,5,,True,True,False,True,True,True,0
10445,534000,2497,76,10.5,1,Brunswick,12,needs TLC,False,18,,True,True,True,True,True,True,0
16478,625000,2231,97,9.6,2,Werribee,8,good,True,47,,False,True,True,True,True,False,0
13702,668000,2352,93,3.8,2,Richmond,16,good,False,5,,False,False,False,False,True,True,0
13492,638000,1909,98,8.5,3,Sunbury,9,good,False,60,,False,True,False,True,True,False,0
1146,619000,2393,93,8.2,2,Footscray,10,needs TLC,False,24,,True,False,False,True,,True,0
5790,689000,2122,109,7.6,2,Carlton,18,new,False,18,,False,False,False,False,True,False,0
18909,477000,2670,95,7.3,2,Sunbury,9,new,False,48,,True,False,False,False,True,False,0
17921,845000,2332,138,20.5,4,Balwyn,22,good,False,21,,True,True,False,False,False,True,0
11863,479000,1686,81,10.9,1,St Kilda,20,good,True,17,,False,True,False,False,True,False,0
15186,661000,1260,81,20.4,2,Box Hill,14,good,False,27,,True,False,False,False,True,True,0
11593,741000,2016,108,9.2,3,St Kilda,20,good,False,16,,False,False,False,False,True,,0
17489,748000,1353,106,7.8,3,Carlton,18,new,False,27,,False,True,False,,False,True,0
16327,520000,2321,102,13.1,2,Box Hill,14,good,False,29,,True,False,False,True,True,True,0
15502,840000,1969,123,4.9,3,St Kilda,20,good,True,31,,True,True,False,False,True,False,0
11316,731000,1601,120,8.8,4,Werribee,8,good,False,44,,True,,,False,False,True,0
17931,580000,2763,99,4.5,2,Balwyn,22,needs TLC,False,6,,True,,True,True,False,True,0
12790,445000,1328,80,10.6,1,Footscray,10,good,False,17,,True,False,False,False,True,True,0
19830,799000,2447,114,16.0,3,Balwyn,22,good,False,22,,,True,False,False,True,,0
13171,708000,3758,102,6.3,2,Brunswick,12,needs TLC,False,25,,False,False,False,False,False,True,0
11475,645000,1057,92,4.3,2,Brunswick,12,good,False,12,,False,True,False,True,True,False,0
8382,649000,1894,92,8.0,2,Melbourne CBD,15,good,False,8,,True,True,False,True,,True,0
10225,620000,2398,97,11.2,2,Carlton,18,new,False,35,,False,False,False,True,True,False,0
478,584000,191,93,3.6,2,St Kilda,20,needs TLC,False,21,,,False,False,False,True,True,0
10835,528000,3087,81,8.1,2,Werribee,8,good,False,53,,False,True,False,False,True,True,0
16546,484000,3602,79,13.3,1,Footscray,10,new,False,21,,False,False,False,False,True,True,1
4191,617000,1862,95,9.9,2,Box Hill,14,good,False,26,,True,False,False,False,True,False,0
18120,503000,2460,74,8.1,1,Box Hill,14,good,False,34,,,False,False,False,False,False,0
11994,506000,2355,69,5.8,1,Box Hill,14,good,False,23,,True,False,False,False,True,True,0
13403,738000,1269,106,3.0,3,Box Hill,14,good,False,28,,False,True,False,True,True,True,0
19768,403000,2285,89,11.8,2,Geelong,11,good,False,78,,True,False,False,,False,False,0
11352,709000,2315,99,6.9,3,Balwyn,22,needs TLC,False,36,,False,False,False,True,True,False,0
17206,875000,1463,139,14.0,4,St Kilda,20,new,False,5,,True,True,False,False,True,True,0
659,551000,2379,119,14.9,2,Werribee,8,good,False,44,,True,True,False,,False,False,0
2724,527000,3441,88,5.0,2,Sunbury,9,needs TLC,False,48,,True,False,False,False,True,,0
1794,586000,2138,113,10.4,2,Footscray,10,needs TLC,False,5,,True,False,False,False,False,,0
17007,903000,3989,125,10.6,4,Footscray,10,needs TLC,False,17,,True,False,False,True,True,True,0
5431,565000,1825,74,24.3,1,Richmond,16,good,False,25,,False,True,False,False,False,,0
12529,667000,1900,91,16.5,2,St Kilda,20,good,False,23,,True,True,False,False,True,True,0
494,582000,1913,99,10.0,2,Footscray,10,new,False,26,,False,True,False,False,True,True,0
4254,656000,2087,83,11.5,2,Carlton,18,good,False,5,,False,False,False,True,True,False,0
14686,563000,1923,71,3.5,1,Richmond,16,good,False,12,,True,True,,True,True,True,1
1464,519000,2664,90,9.0,2,Sunbury,9,new,False,34,,True,,False,False,False,True,0
16092,524000,2562,99,5.5,2,Werribee,8,good,False,28,,True,True,False,True,True,True,0
17715,754000,1282,104,16.8,3,St Kilda,20,new,False,31,,True,True,False,True,False,False,0
4009,532000,3046,88,13.9,2,Werribee,8,needs TLC,False,20,,True,True,False,True,True,False,0
2288,686000,2990,104,8.3,2,Footscray,10,good,False,29,,True,False,,True,True,,0
18935,544000,3123,86,14.7,1,St Kilda,20,new,False,12,,True,False,False,False,True,False,0
10552,715000,1146,119,8.5,3,Melbourne CBD,15,new,False,25,,False,False,False,,True,True,0
9158,475000,2250,114,2.4,2,Sunbury,9,new,False,57,,False,False,False,False,True,True,0
445,734000,2503,110,12.3,3,Balwyn,22,new,False,30,,False,True,False,False,,True,0
8631,774000,2859,124,15.3,3,Richmond,16,needs TLC,False,27,,True,False,True,False,False,True,0
673,634000,1271,93,0.9,2,Footscray,10,good,False,37,,True,False,False,False,True,True,0
18950,385000,1365,89,9.3,2,Geelong,11,new,False,67,,True,False,False,,True,False,0
12082,514000,1648,84,2.5,2,Sunbury,9,good,False,42,,True,True,False,True,True,False,0
15091,810000,3884,110,7.1,3,Carlton,18,needs TLC,False,15,,False,True,False,False,True,True,0
5741,514000,2128,67,0.3,1,Balwyn,22,good,False,20,,True,True,False,False,True,True,0
1495,790000,1935,108,20.9,3,Melbourne CBD,15,good,True,5,,False,True,False,,True,True,0
11360,563000,3086,73,7.5,1,St Kilda,20,needs TLC,False,21,,False,True,False,True,True,True,0
5262,550000,1872,84,4.2,2,Footscray,10,good,False,10,,False,True,False,False,False,False,1
19198,900000,2982,143,11.7,4,Brunswick,12,good,False,27,,False,True,False,True,True,False,0
3752,797000,1662,140,14.0,4,Box Hill,14,new,False,16,,False,False,False,False,False,False,0
13229,569000,1325,61,10.2,1,St Kilda,20,new,False,25,,False,False,False,False,True,True,0
757,561000,1567,99,14.4,2,Werribee,8,needs TLC,False,40,,,False,False,False,True,True,0
17516,240000,2406,59,4.9,1,Geelong,11,good,False,58,,False,True,False,True,True,False,0
13355,548000,3026,82,6.0,1,Carlton,18,new,False,14,,,,False,False,True,False,0
14066,624000,2569,118,7.8,2,St Kilda,20,new,False,24,,True,,False,False,True,True,0
18952,754000,2654,118,7.3,3,Brunswick,12,good,True,16,,True,False,False,True,True,True,0
11599,694000,2626,100,6.0,2,Carlton,18,needs TLC,False,5,,True,False,True,False,True,,0
11125,770000,3828,101,11.2,3,Carlton,18,good,False,21,,False,True,False,True,False,True,0
1375,849000,2148,129,9.1,4,Brunswick,12,needs TLC,False,29,,False,False,False,True,True,True,0
19769,700000,2662,85,4.3,2,Carlton,18,needs TLC,False,16,,False,True,,False,False,False,0
17011,620000,2118,92,9.3,2,Brunswick,12,good,False,7,,True,False,False,,True,,1
6573,551000,1882,58,2.9,1,Footscray,10,new,False,26,,False,False,False,False,True,True,0
538,617000,2609,86,9.3,2,Brunswick,12,new,False,8,,True,,True,False,False,False,0
8905,730000,2861,117,12.4,3,St Kilda,20,good,False,9,,True,False,False,False,False,True,0
16606,603000,1978,95,10.3,2,St Kilda,20,good,False,5,,,False,False,,True,False,1
6145,450000,2545,85,1.0,1,Balwyn,22,needs TLC,False,9,,True,True,False,False,True,True,0
647,605000,3705,90,8.7,2,Balwyn,22,good,False,27,,True,True,False,False,True,False,0
11718,911000,2300,132,1.9,4,Melbourne CBD,15,good,False,38,,False,False,False,False,True,,0
2187,520000,2110,92,0.8,1,Brunswick,12,new,False,10,,False,False,False,False,True,False,0
15838,681000,2071,121,12.3,2,Carlton,18,new,False,5,,False,True,True,True,True,False,0
19083,512000,3138,68,12.0,1,Carlton,18,good,False,15,,True,,False,False,True,True,0
19498,746000,1331,115,17.2,3,Carlton,18,good,False,5,,False,False,False,True,False,False,0
14117,715000,1182,98,11.3,2,St Kilda,20,new,False,21,,True,,False,False,True,True,0
17740,734000,3475,117,18.5,3,St Kilda,20,good,False,22,,True,False,False,,True,False,0
9691,645000,2266,88,14.3,2,Footscray,10,new,False,19,,True,False,False,False,True,True,0
1885,744000,3195,112,7.9,3,Melbourne CBD,15,good,False,15,,False,False,False,True,True,False,1
14691,600000,0,105,11.4,2,Richmond,16,needs TLC,False,25,,True,False,False,False,True,True,0
13634,824000,1662,115,11.7,3,Carlton,18,good,False,19,,False,False,True,False,False,True,0
18307,533000,1972,112,8.2,3,Geelong,11,good,False,86,,True,False,False,True,True,True,0
3031,634000,2207,117,16.9,3,Werribee,8,new,False,57,,True,True,False,False,False,False,0
2103,646000,2237,95,1.0,2,Balwyn,22,good,False,27,,True,True,False,False,True,,0
12726,691000,3818,89,2.7,2,Melbourne CBD,15,needs TLC,False,5,,True,False,False,True,True,True,0
7146,513000,1725,88,9.0,1,Carlton,18,new,False,5,,False,False,,False,True,True,0
3892,666000,3019,106,2.8,2,Footscray,10,good,False,5,,True,True,False,False,False,True,0
15644,584000,1369,72,6.4,1,St Kilda,20,new,False,13,,True,True,False,False,True,True,1
1996,917000,2902,121,0.6,4,Balwyn,22,new,False,24,,False,False,False,False,False,True,0
18762,727000,1149,108,11.3,3,St Kilda,20,new,False,5,,True,,True,,True,False,0
5404,748000,995,123,2.0,3,Balwyn,22,good,False,11,,,False,False,False,True,,0
18977,588000,1701,88,7.0,2,Balwyn,22,good,False,24,,True,True,True,False,True,False,0
5293,708000,2298,93,0.9,2,Brunswick,12,needs TLC,False,20,,False,True,False,True,False,True,1
8052,507000,2283,73,10.5,1,Box Hill,14,good,False,18,,False,False,False,False,True,True,0
15312,694000,2903,124,12.4,3,Balwyn,22,good,False,14,,True,False,False,False,True,False,0
11204,511000,2069,74,11.4,2,Sunbury,9,good,False,49,,True,False,False,True,,False,0
4926,570000,2875,77,6.5,1,Brunswick,12,new,False,5,,False,True,False,False,True,True,0
11728,421000,2570,89,5.6,1,Werribee,8,good,False,29,,True,True,True,False,True,False,0
19732,280000,1391,77,14.6,1,Geelong,11,good,False,58,,True,False,,False,False,False,0
10156,817000,1686,114,7.6,3,Melbourne CBD,15,good,True,9,,False,False,False,True,True,False,0
2979,574000,2536,103,4.1,2,Balwyn,22,good,False,33,,True,False,False,True,True,False,0
3574,561000,4229,104,20.5,2,Werribee,8,good,False,52,,False,True,False,False,True,True,0
13018,620000,1987,75,13.5,2,Box Hill,14,new,False,39,,True,True,False,True,True,False,0
12508,768000,2419,128,14.5,3,Richmond,16,good,False,22,,True,False,,,False,False,0
17555,264000,2619,62,3.4,1,Geelong,11,needs TLC,False,78,,False,False,False,True,True,True,0
1116,276000,1202,63,5.9,1,Geelong,11,new,False,54,,True,False,True,False,True,,0
10282,606000,3515,79,7.8,2,Richmond,16,good,False,5,,False,False,False,False,True,False,0
3467,969000,1800,140,20.1,4,St Kilda,20,good,False,5,,,False,False,True,False,True,0
5146,526000,1643,68,14.9,1,Balwyn,22,good,True,19,,,False,False,True,,False,0
13036,771000,1969,102,11.4,3,Balwyn,22,good,False,23,,True,True,False,False,False,False,0
14640,633000,1902,91,9.8,2,St Kilda,20,good,False,5,,,True,False,False,True,,0
10503,508000,4062,70,5.8,1,Balwyn,22,good,False,60,,False,False,,False,True,False,0
14547,708000,3508,97,8.1,2,Melbourne CBD,15,needs TLC,False,5,,True,False,False,False,True,False,0
7389,568000,2298,86,3.0,2,Werribee,8,new,False,34,,False,False,False,False,True,False,0
14757,723000,2520,129,12.8,3,Balwyn,22,good,False,12,,True,True,False,False,True,False,0
19503,564000,2328,80,5.7,1,Melbourne CBD,15,good,False,6,,False,False,False,True,False,True,0
11128,489000,1785,96,10.3,2,Sunbury,9,good,False,67,,False,True,,True,False,False,0
8233,570000,1921,76,12.9,1,Carlton,18,new,False,5,,True,True,False,True,True,True,0
11275,757000,3643,106,5.0,3,Brunswick,12,good,False,24,,False,True,False,False,False,,0
2539,633000,2040,93,10.6,2,St Kilda,20,new,False,22,,True,,False,True,True,False,0
17168,693000,1167,84,10.0,2,Footscray,10,good,True,29,,False,True,,False,True,True,0
5384,891000,3658,144,14.9,4,Carlton,18,good,False,8,,True,False,False,False,True,,0
16538,652000,1452,88,14.1,2,Footscray,10,new,False,31,,False,True,False,True,False,True,0
7625,674000,2563,92,10.8,2,Balwyn,22,needs TLC,True,8,,False,True,False,True,True,True,0
9028,619000,2426,127,11.6,4,Geelong,11,new,True,82,,False,False,False,True,False,False,0
7026,507000,1484,64,2.2,1,Footscray,10,good,False,16,,True,False,,False,True,True,0
10354,532000,1969,83,10.6,1,Melbourne CBD,15,new,False,5,,True,True,False,False,False,True,0
800,790000,3623,121,14.2,3,St Kilda,20,needs TLC,False,8,,False,False,False,False,False,,0
13986,627000,3521,92,4.0,2,Footscray,10,good,False,18,,True,True,False,True,,True,0
428,655000,776,106,13.9,2,Richmond,16,new,False,38,,True,True,False,False,,True,0
10429,603000,1983,90,12.3,2,Balwyn,22,good,False,46,,False,,False,,True,,1
12913,281000,3052,72,8.7,1,Geelong,11,good,False,87,,False,False,False,False,True,,0
10640,491000,3027,89,3.1,2,Sunbury,9,needs TLC,False,54,,False,True,False,False,True,True,0
13857,812000,998,109,18.4,3,Carlton,18,needs TLC,False,5,,True,True,True,False,False,True,0
11059,570000,2726,96,0.7,2,Balwyn,22,good,False,12,,True,True,False,True,True,False,0
7635,567000,2885,80,13.1,2,Werribee,8,new,False,32,,False,True,,False,False,False,0
3132,528000,2453,124,5.2,3,Geelong,11,needs TLC,False,70,,True,True,True,True,True,True,0
233,518000,1720,119,11.5,3,Geelong,11,good,False,79,,False,,False,True,True,True,0
3038,542000,1127,100,8.8,2,Sunbury,9,new,False,53,,False,True,True,,True,False,0
14545,855000,2985,128,11.3,4,Richmond,16,good,False,5,,True,True,True,False,False,False,0
14833,574000,2223,73,13.9,1,St Kilda,20,good,False,21,,False,False,False,False,True,True,0
12476,832000,2244,117,11.6,4,Richmond,16,new,False,7,,False,False,True,False,True,True,0
18641,348000,1708,75,0.2,1,Geelong,11,good,False,65,,False,False,True,True,False,True,0
7424,587000,1992,71,5.8,1,Carlton,18,good,False,28,,True,True,False,,True,True,0
17859,650000,1841,96,15.9,2,Richmond,16,good,False,5,,True,False,False,False,True,True,0
12012,804000,2090,87,13.6,3,Carlton,18,good,False,24,,,False,False,True,True,False,0
10426,571000,1701,77,12.7,1,Brunswick,12,new,False,35,,True,False,False,False,True,False,0
9390,883000,2405,137,15.1,4,Brunswick,12,good,False,29,,,False,False,False,True,False,0
19533,420000,1039,95,4.6,1,Sunbury,9,needs TLC,False,46,,False,False,False,False,True,False,0
5370,463000,1177,77,13.4,1,Box Hill,14,good,False,29,,True,True,True,False,False,False,0
16270,502000,760,91,7.7,2,Werribee,8,good,False,32,,False,True,True,True,,False,0
10360,598000,3245,89,8.7,2,St Kilda,20,good,False,5,,False,True,False,True,True,False,1
11953,507000,2207,66,3.6,1,Footscray,10,good,False,29,,False,True,False,False,True,True,0
16486,718000,1517,109,17.4,3,Box Hill,14,new,False,27,,True,False,True,False,False,True,0
3158,563000,210,90,8.0,2,Werribee,8,good,False,49,,True,True,False,False,True,True,0
6885,501000,2781,83,7.2,1,Balwyn,22,good,False,19,,True,False,False,True,True,True,0
7343,845000,3239,121,9.2,4,Box Hill,14,new,False,38,,False,False,False,True,True,False,0
17467,721000,2430,73,2.9,2,Richmond,16,new,False,7,,True,True,False,False,True,False,0
9959,678000,2176,90,9.3,2,Carlton,18,good,False,7,,False,True,False,False,False,True,0
7903,548000,1905,79,8.5,1,Carlton,18,good,False,21,,False,True,False,False,,False,0
9330,426000,1745,86,10.6,1,Werribee,8,good,False,40,,False,False,False,True,True,True,0
6740,645000,2800,93,2.2,2,Footscray,10,good,False,5,,False,False,True,False,False,False,0
15460,683000,1865,93,7.6,2,Balwyn,22,good,False,11,,True,False,False,False,True,False,0
11179,524000,2179,100,7.3,2,Werribee,8,good,True,44,,False,False,False,True,True,False,0
4413,464000,2295,69,2.0,1,Footscray,10,needs TLC,False,23,,False,False,False,True,True,True,0
2315,775000,1716,112,10.3,3,Box Hill,14,new,False,21,,True,True,True,False,True,False,0
2019,373000,2543,90,3.4,2,Geelong,11,new,False,68,,False,True,False,False,False,True,1
7413,640000,1257,98,8.4,2,Brunswick,12,good,False,20,,True,True,False,True,False,False,0
19472,742000,2963,118,18.0,3,Box Hill,14,new,True,15,,False,False,False,,True,True,0
19559,805000,1986,114,9.5,3,Carlton,18,good,False,7,,False,True,False,False,False,,0
10907,401000,1102,74,0.2,1,Werribee,8,new,False,9,,False,False,False,False,True,False,0
11359,519000,1851,104,12.6,2,Werribee,8,good,False,24,,False,False,False,True,False,False,0
19562,608000,2296,94,6.8,2,Carlton,18,good,False,22,,True,False,False,True,True,,0
12293,649000,1425,90,4.8,2,Brunswick,12,needs TLC,True,12,,True,True,False,True,True,True,0
3425,889000,1770,143,13.8,4,Footscray,10,good,False,32,,False,False,True,False,,True,0
